2026-01-02 03:32:00 - INFO - PRINT: WELCOME TO THE EXPERIMENT: 26_01_02_03:32:00_neat_fish_nearwall_boxfilter_4x_sr
2026-01-02 03:32:00 - INFO - PRINT: Using seed: 42
2026-01-02 03:32:00 - INFO - PRINT: Model param count: 1791238
2026-01-02 03:32:00 - INFO - PRINT: Getting timesteps available for channel_nearwall_filtered_fs4 in /home/rmcconke/orcd/scratch/numpy_4000
2026-01-02 03:32:00 - INFO - PRINT: Number of timesteps available: 4000
2026-01-02 03:32:00 - INFO - PRINT: Number of train samples: 99
2026-01-02 03:32:00 - INFO - PRINT: Number of val samples: 2400
2026-01-02 03:32:25 - INFO - PRINT: Epoch [   0], Train Loss: 0.7153, Validation Loss: 0.7005
2026-01-02 03:32:25 - INFO - PRINT: ----> Saving model from epoch 0 (val loss: 0.7005286022027334). Enticing!
2026-01-02 03:32:26 - INFO - PRINT: Epoch [   1], Train Loss: 0.7151, Validation Loss: 0.7005
2026-01-02 03:32:28 - INFO - PRINT: Epoch [   2], Train Loss: 0.5720, Validation Loss: 0.7005
2026-01-02 03:32:30 - INFO - PRINT: Epoch [   3], Train Loss: 0.4709, Validation Loss: 0.7005
2026-01-02 03:32:32 - INFO - PRINT: Epoch [   4], Train Loss: 0.4509, Validation Loss: 0.7005
2026-01-02 03:32:33 - INFO - PRINT: Epoch [   5], Train Loss: 0.3978, Validation Loss: 0.7005
2026-01-02 03:32:35 - INFO - PRINT: Epoch [   6], Train Loss: 0.3655, Validation Loss: 0.7005
2026-01-02 03:32:37 - INFO - PRINT: Epoch [   7], Train Loss: 0.3669, Validation Loss: 0.7005
2026-01-02 03:32:38 - INFO - PRINT: Epoch [   8], Train Loss: 0.3504, Validation Loss: 0.7005
2026-01-02 03:32:40 - INFO - PRINT: Epoch [   9], Train Loss: 0.3227, Validation Loss: 0.7005
2026-01-02 03:32:42 - INFO - PRINT: Epoch [  10], Train Loss: 0.3067, Validation Loss: 0.7005
2026-01-02 03:32:44 - INFO - PRINT: Epoch [  11], Train Loss: 0.2854, Validation Loss: 0.7005
2026-01-02 03:32:45 - INFO - PRINT: Epoch [  12], Train Loss: 0.3022, Validation Loss: 0.7005
2026-01-02 03:32:47 - INFO - PRINT: Epoch [  13], Train Loss: 0.2957, Validation Loss: 0.7005
2026-01-02 03:32:49 - INFO - PRINT: Epoch [  14], Train Loss: 0.2820, Validation Loss: 0.7005
2026-01-02 03:32:50 - INFO - PRINT: Epoch [  15], Train Loss: 0.2778, Validation Loss: 0.7005
2026-01-02 03:32:52 - INFO - PRINT: Epoch [  16], Train Loss: 0.2743, Validation Loss: 0.7005
2026-01-02 03:32:54 - INFO - PRINT: Epoch [  17], Train Loss: 0.2588, Validation Loss: 0.7005
2026-01-02 03:32:56 - INFO - PRINT: Epoch [  18], Train Loss: 0.2575, Validation Loss: 0.7005
2026-01-02 03:32:57 - INFO - PRINT: Epoch [  19], Train Loss: 0.2478, Validation Loss: 0.7005
2026-01-02 03:33:15 - INFO - PRINT: Epoch [  20], Train Loss: 0.2609, Validation Loss: 0.2525
2026-01-02 03:33:16 - INFO - PRINT: Epoch [  21], Train Loss: 0.2589, Validation Loss: 0.2525
2026-01-02 03:33:18 - INFO - PRINT: Epoch [  22], Train Loss: 0.2478, Validation Loss: 0.2525
2026-01-02 03:33:20 - INFO - PRINT: Epoch [  23], Train Loss: 0.2523, Validation Loss: 0.2525
2026-01-02 03:33:22 - INFO - PRINT: Epoch [  24], Train Loss: 0.2463, Validation Loss: 0.2525
2026-01-02 03:33:23 - INFO - PRINT: Epoch [  25], Train Loss: 0.2414, Validation Loss: 0.2525
2026-01-02 03:33:25 - INFO - PRINT: Epoch [  26], Train Loss: 0.2427, Validation Loss: 0.2525
2026-01-02 03:33:27 - INFO - PRINT: Epoch [  27], Train Loss: 0.2415, Validation Loss: 0.2525
2026-01-02 03:33:28 - INFO - PRINT: Epoch [  28], Train Loss: 0.2344, Validation Loss: 0.2525
2026-01-02 03:33:30 - INFO - PRINT: Epoch [  29], Train Loss: 0.2344, Validation Loss: 0.2525
2026-01-02 03:33:32 - INFO - PRINT: Epoch [  30], Train Loss: 0.2312, Validation Loss: 0.2525
2026-01-02 03:33:34 - INFO - PRINT: Epoch [  31], Train Loss: 0.2325, Validation Loss: 0.2525
2026-01-02 03:33:35 - INFO - PRINT: Epoch [  32], Train Loss: 0.2251, Validation Loss: 0.2525
2026-01-02 03:33:37 - INFO - PRINT: Epoch [  33], Train Loss: 0.2359, Validation Loss: 0.2525
2026-01-02 03:33:39 - INFO - PRINT: Epoch [  34], Train Loss: 0.2445, Validation Loss: 0.2525
2026-01-02 03:33:40 - INFO - PRINT: Epoch [  35], Train Loss: 0.2444, Validation Loss: 0.2525
2026-01-02 03:33:42 - INFO - PRINT: Epoch [  36], Train Loss: 0.2289, Validation Loss: 0.2525
2026-01-02 03:33:44 - INFO - PRINT: Epoch [  37], Train Loss: 0.2350, Validation Loss: 0.2525
2026-01-02 03:33:46 - INFO - PRINT: Epoch [  38], Train Loss: 0.2258, Validation Loss: 0.2525
2026-01-02 03:33:47 - INFO - PRINT: Epoch [  39], Train Loss: 0.2300, Validation Loss: 0.2525
2026-01-02 03:34:03 - INFO - PRINT: Epoch [  40], Train Loss: 0.2224, Validation Loss: 0.2050
2026-01-02 03:34:04 - INFO - PRINT: Epoch [  41], Train Loss: 0.2246, Validation Loss: 0.2050
2026-01-02 03:34:06 - INFO - PRINT: Epoch [  42], Train Loss: 0.2276, Validation Loss: 0.2050
2026-01-02 03:34:08 - INFO - PRINT: Epoch [  43], Train Loss: 0.2323, Validation Loss: 0.2050
2026-01-02 03:34:09 - INFO - PRINT: Epoch [  44], Train Loss: 0.2271, Validation Loss: 0.2050
2026-01-02 03:34:11 - INFO - PRINT: Epoch [  45], Train Loss: 0.2194, Validation Loss: 0.2050
2026-01-02 03:34:13 - INFO - PRINT: Epoch [  46], Train Loss: 0.2138, Validation Loss: 0.2050
2026-01-02 03:34:15 - INFO - PRINT: Epoch [  47], Train Loss: 0.2182, Validation Loss: 0.2050
2026-01-02 03:34:16 - INFO - PRINT: Epoch [  48], Train Loss: 0.2099, Validation Loss: 0.2050
2026-01-02 03:34:18 - INFO - PRINT: Epoch [  49], Train Loss: 0.2056, Validation Loss: 0.2050
2026-01-02 03:34:20 - INFO - PRINT: Epoch [  50], Train Loss: 0.2087, Validation Loss: 0.2050
2026-01-02 03:34:21 - INFO - PRINT: Epoch [  51], Train Loss: 0.2130, Validation Loss: 0.2050
2026-01-02 03:34:23 - INFO - PRINT: Epoch [  52], Train Loss: 0.2128, Validation Loss: 0.2050
2026-01-02 03:34:25 - INFO - PRINT: Epoch [  53], Train Loss: 0.2068, Validation Loss: 0.2050
2026-01-02 03:34:27 - INFO - PRINT: Epoch [  54], Train Loss: 0.2083, Validation Loss: 0.2050
2026-01-02 03:34:28 - INFO - PRINT: Epoch [  55], Train Loss: 0.2177, Validation Loss: 0.2050
2026-01-02 03:34:30 - INFO - PRINT: Epoch [  56], Train Loss: 0.2057, Validation Loss: 0.2050
2026-01-02 03:34:32 - INFO - PRINT: Epoch [  57], Train Loss: 0.2074, Validation Loss: 0.2050
2026-01-02 03:34:33 - INFO - PRINT: Epoch [  58], Train Loss: 0.2073, Validation Loss: 0.2050
2026-01-02 03:34:35 - INFO - PRINT: Epoch [  59], Train Loss: 0.2095, Validation Loss: 0.2050
2026-01-02 03:34:50 - INFO - PRINT: Epoch [  60], Train Loss: 0.2117, Validation Loss: 0.2001
2026-01-02 03:34:52 - INFO - PRINT: Epoch [  61], Train Loss: 0.2052, Validation Loss: 0.2001
2026-01-02 03:34:54 - INFO - PRINT: Epoch [  62], Train Loss: 0.2009, Validation Loss: 0.2001
2026-01-02 03:34:55 - INFO - PRINT: Epoch [  63], Train Loss: 0.1953, Validation Loss: 0.2001
2026-01-02 03:34:57 - INFO - PRINT: Epoch [  64], Train Loss: 0.2003, Validation Loss: 0.2001
2026-01-02 03:34:59 - INFO - PRINT: Epoch [  65], Train Loss: 0.2095, Validation Loss: 0.2001
2026-01-02 03:35:00 - INFO - PRINT: Epoch [  66], Train Loss: 0.1992, Validation Loss: 0.2001
2026-01-02 03:35:02 - INFO - PRINT: Epoch [  67], Train Loss: 0.2126, Validation Loss: 0.2001
2026-01-02 03:35:04 - INFO - PRINT: Epoch [  68], Train Loss: 0.2060, Validation Loss: 0.2001
2026-01-02 03:35:06 - INFO - PRINT: Epoch [  69], Train Loss: 0.2003, Validation Loss: 0.2001
2026-01-02 03:35:07 - INFO - PRINT: Epoch [  70], Train Loss: 0.2013, Validation Loss: 0.2001
2026-01-02 03:35:09 - INFO - PRINT: Epoch [  71], Train Loss: 0.1937, Validation Loss: 0.2001
2026-01-02 03:35:11 - INFO - PRINT: Epoch [  72], Train Loss: 0.1950, Validation Loss: 0.2001
2026-01-02 03:35:12 - INFO - PRINT: Epoch [  73], Train Loss: 0.2021, Validation Loss: 0.2001
2026-01-02 03:35:14 - INFO - PRINT: Epoch [  74], Train Loss: 0.1901, Validation Loss: 0.2001
2026-01-02 03:35:16 - INFO - PRINT: Epoch [  75], Train Loss: 0.1919, Validation Loss: 0.2001
2026-01-02 03:35:18 - INFO - PRINT: Epoch [  76], Train Loss: 0.1967, Validation Loss: 0.2001
2026-01-02 03:35:19 - INFO - PRINT: Epoch [  77], Train Loss: 0.1899, Validation Loss: 0.2001
2026-01-02 03:35:21 - INFO - PRINT: Epoch [  78], Train Loss: 0.1878, Validation Loss: 0.2001
2026-01-02 03:35:23 - INFO - PRINT: Epoch [  79], Train Loss: 0.1833, Validation Loss: 0.2001
2026-01-02 03:35:38 - INFO - PRINT: Epoch [  80], Train Loss: 0.1907, Validation Loss: 0.1812
2026-01-02 03:35:40 - INFO - PRINT: Epoch [  81], Train Loss: 0.1851, Validation Loss: 0.1812
2026-01-02 03:35:41 - INFO - PRINT: Epoch [  82], Train Loss: 0.1923, Validation Loss: 0.1812
2026-01-02 03:35:43 - INFO - PRINT: Epoch [  83], Train Loss: 0.1869, Validation Loss: 0.1812
2026-01-02 03:35:45 - INFO - PRINT: Epoch [  84], Train Loss: 0.1898, Validation Loss: 0.1812
2026-01-02 03:35:46 - INFO - PRINT: Epoch [  85], Train Loss: 0.1938, Validation Loss: 0.1812
2026-01-02 03:35:48 - INFO - PRINT: Epoch [  86], Train Loss: 0.1936, Validation Loss: 0.1812
2026-01-02 03:35:50 - INFO - PRINT: Epoch [  87], Train Loss: 0.1849, Validation Loss: 0.1812
2026-01-02 03:35:52 - INFO - PRINT: Epoch [  88], Train Loss: 0.1843, Validation Loss: 0.1812
2026-01-02 03:35:53 - INFO - PRINT: Epoch [  89], Train Loss: 0.1778, Validation Loss: 0.1812
2026-01-02 03:35:55 - INFO - PRINT: Epoch [  90], Train Loss: 0.1807, Validation Loss: 0.1812
2026-01-02 03:35:57 - INFO - PRINT: Epoch [  91], Train Loss: 0.1774, Validation Loss: 0.1812
2026-01-02 03:35:58 - INFO - PRINT: Epoch [  92], Train Loss: 0.1735, Validation Loss: 0.1812
2026-01-02 03:36:00 - INFO - PRINT: Epoch [  93], Train Loss: 0.1725, Validation Loss: 0.1812
2026-01-02 03:36:02 - INFO - PRINT: Epoch [  94], Train Loss: 0.1711, Validation Loss: 0.1812
2026-01-02 03:36:04 - INFO - PRINT: Epoch [  95], Train Loss: 0.1856, Validation Loss: 0.1812
2026-01-02 03:36:05 - INFO - PRINT: Epoch [  96], Train Loss: 0.2037, Validation Loss: 0.1812
2026-01-02 03:36:07 - INFO - PRINT: Epoch [  97], Train Loss: 0.2009, Validation Loss: 0.1812
2026-01-02 03:36:09 - INFO - PRINT: Epoch [  98], Train Loss: 0.1852, Validation Loss: 0.1812
2026-01-02 03:36:10 - INFO - PRINT: Epoch [  99], Train Loss: 0.1855, Validation Loss: 0.1812
2026-01-02 03:36:26 - INFO - PRINT: Epoch [ 100], Train Loss: 0.1771, Validation Loss: 0.1775
2026-01-02 03:36:26 - INFO - PRINT: ----> Saving model from epoch 100 (val loss: 0.17753422449032466). Divine!
2026-01-02 03:36:27 - INFO - PRINT: Epoch [ 101], Train Loss: 0.1839, Validation Loss: 0.1775
2026-01-02 03:36:29 - INFO - PRINT: Epoch [ 102], Train Loss: 0.1750, Validation Loss: 0.1775
2026-01-02 03:36:31 - INFO - PRINT: Epoch [ 103], Train Loss: 0.1760, Validation Loss: 0.1775
2026-01-02 03:36:33 - INFO - PRINT: Epoch [ 104], Train Loss: 0.1763, Validation Loss: 0.1775
2026-01-02 03:36:34 - INFO - PRINT: Epoch [ 105], Train Loss: 0.1726, Validation Loss: 0.1775
2026-01-02 03:36:36 - INFO - PRINT: Epoch [ 106], Train Loss: 0.1671, Validation Loss: 0.1775
2026-01-02 03:36:38 - INFO - PRINT: Epoch [ 107], Train Loss: 0.1764, Validation Loss: 0.1775
2026-01-02 03:36:39 - INFO - PRINT: Epoch [ 108], Train Loss: 0.1758, Validation Loss: 0.1775
2026-01-02 03:36:41 - INFO - PRINT: Epoch [ 109], Train Loss: 0.1719, Validation Loss: 0.1775
2026-01-02 03:36:43 - INFO - PRINT: Epoch [ 110], Train Loss: 0.1745, Validation Loss: 0.1775
2026-01-02 03:36:45 - INFO - PRINT: Epoch [ 111], Train Loss: 0.1719, Validation Loss: 0.1775
2026-01-02 03:36:46 - INFO - PRINT: Epoch [ 112], Train Loss: 0.1717, Validation Loss: 0.1775
2026-01-02 03:36:48 - INFO - PRINT: Epoch [ 113], Train Loss: 0.1764, Validation Loss: 0.1775
2026-01-02 03:36:50 - INFO - PRINT: Epoch [ 114], Train Loss: 0.1747, Validation Loss: 0.1775
2026-01-02 03:36:51 - INFO - PRINT: Epoch [ 115], Train Loss: 0.1799, Validation Loss: 0.1775
2026-01-02 03:36:53 - INFO - PRINT: Epoch [ 116], Train Loss: 0.1777, Validation Loss: 0.1775
2026-01-02 03:36:55 - INFO - PRINT: Epoch [ 117], Train Loss: 0.1765, Validation Loss: 0.1775
2026-01-02 03:36:57 - INFO - PRINT: Epoch [ 118], Train Loss: 0.1706, Validation Loss: 0.1775
2026-01-02 03:36:58 - INFO - PRINT: Epoch [ 119], Train Loss: 0.1701, Validation Loss: 0.1775
2026-01-02 03:37:13 - INFO - PRINT: Epoch [ 120], Train Loss: 0.1767, Validation Loss: 0.1630
2026-01-02 03:37:15 - INFO - PRINT: Epoch [ 121], Train Loss: 0.1751, Validation Loss: 0.1630
2026-01-02 03:37:17 - INFO - PRINT: Epoch [ 122], Train Loss: 0.1727, Validation Loss: 0.1630
2026-01-02 03:37:19 - INFO - PRINT: Epoch [ 123], Train Loss: 0.1699, Validation Loss: 0.1630
2026-01-02 03:37:20 - INFO - PRINT: Epoch [ 124], Train Loss: 0.1694, Validation Loss: 0.1630
2026-01-02 03:37:22 - INFO - PRINT: Epoch [ 125], Train Loss: 0.1672, Validation Loss: 0.1630
2026-01-02 03:37:24 - INFO - PRINT: Epoch [ 126], Train Loss: 0.1635, Validation Loss: 0.1630
2026-01-02 03:37:25 - INFO - PRINT: Epoch [ 127], Train Loss: 0.1702, Validation Loss: 0.1630
2026-01-02 03:37:27 - INFO - PRINT: Epoch [ 128], Train Loss: 0.1653, Validation Loss: 0.1630
