2025-12-30 11:24:49 - INFO - PRINT: WELCOME TO THE EXPERIMENT: 25_12_30_11:24:49_expert_teal_middle_boxfilter_4x_sr
2025-12-30 11:24:49 - INFO - PRINT: Using seed: 42
2025-12-30 11:24:49 - INFO - PRINT: Model param count: 1791238
2025-12-30 11:24:49 - INFO - PRINT: Getting timesteps available for channel_middle_filtered_fs4 in /home/rmcconke/orcd/scratch/numpy_4000
2025-12-30 11:24:49 - INFO - PRINT: Number of timesteps available: 4000
2025-12-30 11:24:49 - INFO - PRINT: Number of train samples: 100
2025-12-30 11:24:49 - INFO - PRINT: Number of val samples: 800
2025-12-30 11:24:59 - INFO - PRINT: Epoch [   0], Train Loss: 0.9066, Validation Loss: 0.9126
2025-12-30 11:24:59 - INFO - PRINT: ----> Saving model from epoch 0 (val loss: 0.9125565505027771). Intense!
2025-12-30 11:25:01 - INFO - PRINT: Epoch [   1], Train Loss: 0.7342, Validation Loss: 0.9126
2025-12-30 11:25:03 - INFO - PRINT: Epoch [   2], Train Loss: 0.7097, Validation Loss: 0.9126
2025-12-30 11:25:04 - INFO - PRINT: Epoch [   3], Train Loss: 0.6569, Validation Loss: 0.9126
2025-12-30 11:25:06 - INFO - PRINT: Epoch [   4], Train Loss: 0.6261, Validation Loss: 0.9126
2025-12-30 11:25:08 - INFO - PRINT: Epoch [   5], Train Loss: 0.5518, Validation Loss: 0.9126
2025-12-30 11:25:10 - INFO - PRINT: Epoch [   6], Train Loss: 0.4714, Validation Loss: 0.9126
2025-12-30 11:25:12 - INFO - PRINT: Epoch [   7], Train Loss: 0.4045, Validation Loss: 0.9126
2025-12-30 11:25:13 - INFO - PRINT: Epoch [   8], Train Loss: 0.3555, Validation Loss: 0.9126
2025-12-30 11:25:15 - INFO - PRINT: Epoch [   9], Train Loss: 0.3450, Validation Loss: 0.9126
2025-12-30 11:25:17 - INFO - PRINT: Epoch [  10], Train Loss: 0.3238, Validation Loss: 0.9126
2025-12-30 11:25:19 - INFO - PRINT: Epoch [  11], Train Loss: 0.2948, Validation Loss: 0.9126
2025-12-30 11:25:20 - INFO - PRINT: Epoch [  12], Train Loss: 0.2770, Validation Loss: 0.9126
2025-12-30 11:25:22 - INFO - PRINT: Epoch [  13], Train Loss: 0.2673, Validation Loss: 0.9126
2025-12-30 11:25:24 - INFO - PRINT: Epoch [  14], Train Loss: 0.2835, Validation Loss: 0.9126
2025-12-30 11:25:26 - INFO - PRINT: Epoch [  15], Train Loss: 0.2567, Validation Loss: 0.9126
2025-12-30 11:25:28 - INFO - PRINT: Epoch [  16], Train Loss: 0.2564, Validation Loss: 0.9126
2025-12-30 11:25:29 - INFO - PRINT: Epoch [  17], Train Loss: 0.2479, Validation Loss: 0.9126
2025-12-30 11:25:31 - INFO - PRINT: Epoch [  18], Train Loss: 0.2546, Validation Loss: 0.9126
2025-12-30 11:25:33 - INFO - PRINT: Epoch [  19], Train Loss: 0.2448, Validation Loss: 0.9126
2025-12-30 11:25:39 - INFO - PRINT: Epoch [  20], Train Loss: 0.2239, Validation Loss: 0.2119
2025-12-30 11:25:41 - INFO - PRINT: Epoch [  21], Train Loss: 0.2133, Validation Loss: 0.2119
2025-12-30 11:25:43 - INFO - PRINT: Epoch [  22], Train Loss: 0.2069, Validation Loss: 0.2119
2025-12-30 11:25:44 - INFO - PRINT: Epoch [  23], Train Loss: 0.1999, Validation Loss: 0.2119
2025-12-30 11:25:46 - INFO - PRINT: Epoch [  24], Train Loss: 0.1936, Validation Loss: 0.2119
2025-12-30 11:25:48 - INFO - PRINT: Epoch [  25], Train Loss: 0.1950, Validation Loss: 0.2119
2025-12-30 11:25:50 - INFO - PRINT: Epoch [  26], Train Loss: 0.1895, Validation Loss: 0.2119
2025-12-30 11:25:51 - INFO - PRINT: Epoch [  27], Train Loss: 0.1848, Validation Loss: 0.2119
2025-12-30 11:25:53 - INFO - PRINT: Epoch [  28], Train Loss: 0.1920, Validation Loss: 0.2119
2025-12-30 11:25:55 - INFO - PRINT: Epoch [  29], Train Loss: 0.1920, Validation Loss: 0.2119
2025-12-30 11:25:57 - INFO - PRINT: Epoch [  30], Train Loss: 0.1869, Validation Loss: 0.2119
2025-12-30 11:25:59 - INFO - PRINT: Epoch [  31], Train Loss: 0.1875, Validation Loss: 0.2119
2025-12-30 11:26:00 - INFO - PRINT: Epoch [  32], Train Loss: 0.1870, Validation Loss: 0.2119
2025-12-30 11:26:02 - INFO - PRINT: Epoch [  33], Train Loss: 0.1842, Validation Loss: 0.2119
2025-12-30 11:26:04 - INFO - PRINT: Epoch [  34], Train Loss: 0.1848, Validation Loss: 0.2119
2025-12-30 11:26:06 - INFO - PRINT: Epoch [  35], Train Loss: 0.1810, Validation Loss: 0.2119
2025-12-30 11:26:07 - INFO - PRINT: Epoch [  36], Train Loss: 0.1826, Validation Loss: 0.2119
2025-12-30 11:26:09 - INFO - PRINT: Epoch [  37], Train Loss: 0.1784, Validation Loss: 0.2119
2025-12-30 11:26:11 - INFO - PRINT: Epoch [  38], Train Loss: 0.1840, Validation Loss: 0.2119
2025-12-30 11:26:13 - INFO - PRINT: Epoch [  39], Train Loss: 0.1776, Validation Loss: 0.2119
2025-12-30 11:26:19 - INFO - PRINT: Epoch [  40], Train Loss: 0.1793, Validation Loss: 0.1848
2025-12-30 11:26:21 - INFO - PRINT: Epoch [  41], Train Loss: 0.1880, Validation Loss: 0.1848
2025-12-30 11:26:22 - INFO - PRINT: Epoch [  42], Train Loss: 0.1935, Validation Loss: 0.1848
2025-12-30 11:26:24 - INFO - PRINT: Epoch [  43], Train Loss: 0.1814, Validation Loss: 0.1848
2025-12-30 11:26:26 - INFO - PRINT: Epoch [  44], Train Loss: 0.1779, Validation Loss: 0.1848
2025-12-30 11:26:28 - INFO - PRINT: Epoch [  45], Train Loss: 0.1801, Validation Loss: 0.1848
2025-12-30 11:26:29 - INFO - PRINT: Epoch [  46], Train Loss: 0.1910, Validation Loss: 0.1848
2025-12-30 11:26:31 - INFO - PRINT: Epoch [  47], Train Loss: 0.1818, Validation Loss: 0.1848
2025-12-30 11:26:33 - INFO - PRINT: Epoch [  48], Train Loss: 0.1875, Validation Loss: 0.1848
