2026-01-02 13:38:28 - INFO - PRINT: WELCOME TO THE EXPERIMENT: 26_01_02_13:38:28_rare_boar_nearwall_boxfilter_4x_sr
2026-01-02 13:38:28 - INFO - PRINT: Using seed: 42
2026-01-02 13:38:28 - INFO - PRINT: Model param count: 1791238
2026-01-02 13:38:28 - INFO - PRINT: Getting timesteps available for channel_nearwall_filtered_fs4 in /home/rmcconke/orcd/scratch/numpy_4000
2026-01-02 13:38:28 - INFO - PRINT: Number of timesteps available: 4000
2026-01-02 13:38:28 - INFO - PRINT: Number of train samples: 24
2026-01-02 13:38:28 - INFO - PRINT: Number of val samples: 2400
2026-01-02 13:38:49 - INFO - PRINT: Epoch [   0], Train Loss: 0.7945, Validation Loss: 0.7127
2026-01-02 13:38:49 - INFO - PRINT: ----> Saving model from epoch 0 (val loss: 0.712669145266215). Refreshing!
2026-01-02 13:38:50 - INFO - PRINT: Epoch [   1], Train Loss: 0.7651, Validation Loss: 0.7127
2026-01-02 13:38:50 - INFO - PRINT: Epoch [   2], Train Loss: 0.6417, Validation Loss: 0.7127
2026-01-02 13:38:50 - INFO - PRINT: Epoch [   3], Train Loss: 2.0831, Validation Loss: 0.7127
2026-01-02 13:38:51 - INFO - PRINT: Epoch [   4], Train Loss: 0.7350, Validation Loss: 0.7127
2026-01-02 13:38:51 - INFO - PRINT: Epoch [   5], Train Loss: 0.7203, Validation Loss: 0.7127
2026-01-02 13:38:52 - INFO - PRINT: Epoch [   6], Train Loss: 0.7221, Validation Loss: 0.7127
2026-01-02 13:38:52 - INFO - PRINT: Epoch [   7], Train Loss: 0.7411, Validation Loss: 0.7127
2026-01-02 13:38:53 - INFO - PRINT: Epoch [   8], Train Loss: 0.7301, Validation Loss: 0.7127
2026-01-02 13:38:53 - INFO - PRINT: Epoch [   9], Train Loss: 0.7329, Validation Loss: 0.7127
2026-01-02 13:38:53 - INFO - PRINT: Epoch [  10], Train Loss: 0.7082, Validation Loss: 0.7127
2026-01-02 13:38:54 - INFO - PRINT: Epoch [  11], Train Loss: 0.7035, Validation Loss: 0.7127
2026-01-02 13:38:54 - INFO - PRINT: Epoch [  12], Train Loss: 0.7110, Validation Loss: 0.7127
2026-01-02 13:38:55 - INFO - PRINT: Epoch [  13], Train Loss: 0.6763, Validation Loss: 0.7127
2026-01-02 13:38:55 - INFO - PRINT: Epoch [  14], Train Loss: 0.6399, Validation Loss: 0.7127
2026-01-02 13:38:56 - INFO - PRINT: Epoch [  15], Train Loss: 0.6030, Validation Loss: 0.7127
2026-01-02 13:38:56 - INFO - PRINT: Epoch [  16], Train Loss: 0.6275, Validation Loss: 0.7127
2026-01-02 13:38:56 - INFO - PRINT: Epoch [  17], Train Loss: 0.5796, Validation Loss: 0.7127
2026-01-02 13:38:57 - INFO - PRINT: Epoch [  18], Train Loss: 0.5674, Validation Loss: 0.7127
2026-01-02 13:38:57 - INFO - PRINT: Epoch [  19], Train Loss: 0.5618, Validation Loss: 0.7127
2026-01-02 13:39:10 - INFO - PRINT: Epoch [  20], Train Loss: 0.5757, Validation Loss: 0.5047
2026-01-02 13:39:10 - INFO - PRINT: Epoch [  21], Train Loss: 0.5459, Validation Loss: 0.5047
2026-01-02 13:39:11 - INFO - PRINT: Epoch [  22], Train Loss: 0.5719, Validation Loss: 0.5047
2026-01-02 13:39:11 - INFO - PRINT: Epoch [  23], Train Loss: 0.5410, Validation Loss: 0.5047
2026-01-02 13:39:12 - INFO - PRINT: Epoch [  24], Train Loss: 0.5387, Validation Loss: 0.5047
2026-01-02 13:39:12 - INFO - PRINT: Epoch [  25], Train Loss: 0.5293, Validation Loss: 0.5047
2026-01-02 13:39:12 - INFO - PRINT: Epoch [  26], Train Loss: 0.5272, Validation Loss: 0.5047
2026-01-02 13:39:13 - INFO - PRINT: Epoch [  27], Train Loss: 0.5209, Validation Loss: 0.5047
2026-01-02 13:39:13 - INFO - PRINT: Epoch [  28], Train Loss: 0.5320, Validation Loss: 0.5047
2026-01-02 13:39:14 - INFO - PRINT: Epoch [  29], Train Loss: 0.5165, Validation Loss: 0.5047
2026-01-02 13:39:14 - INFO - PRINT: Epoch [  30], Train Loss: 0.5110, Validation Loss: 0.5047
2026-01-02 13:39:15 - INFO - PRINT: Epoch [  31], Train Loss: 0.4989, Validation Loss: 0.5047
2026-01-02 13:39:15 - INFO - PRINT: Epoch [  32], Train Loss: 0.4929, Validation Loss: 0.5047
2026-01-02 13:39:15 - INFO - PRINT: Epoch [  33], Train Loss: 0.4727, Validation Loss: 0.5047
2026-01-02 13:39:16 - INFO - PRINT: Epoch [  34], Train Loss: 0.4764, Validation Loss: 0.5047
2026-01-02 13:39:16 - INFO - PRINT: Epoch [  35], Train Loss: 0.4383, Validation Loss: 0.5047
2026-01-02 13:39:17 - INFO - PRINT: Epoch [  36], Train Loss: 0.4340, Validation Loss: 0.5047
2026-01-02 13:39:17 - INFO - PRINT: Epoch [  37], Train Loss: 0.4412, Validation Loss: 0.5047
2026-01-02 13:39:18 - INFO - PRINT: Epoch [  38], Train Loss: 0.4342, Validation Loss: 0.5047
2026-01-02 13:39:18 - INFO - PRINT: Epoch [  39], Train Loss: 0.3955, Validation Loss: 0.5047
2026-01-02 13:39:31 - INFO - PRINT: Epoch [  40], Train Loss: 0.3903, Validation Loss: 0.3896
2026-01-02 13:39:31 - INFO - PRINT: Epoch [  41], Train Loss: 0.4044, Validation Loss: 0.3896
2026-01-02 13:39:32 - INFO - PRINT: Epoch [  42], Train Loss: 0.3918, Validation Loss: 0.3896
2026-01-02 13:39:32 - INFO - PRINT: Epoch [  43], Train Loss: 0.3596, Validation Loss: 0.3896
2026-01-02 13:39:32 - INFO - PRINT: Epoch [  44], Train Loss: 0.3586, Validation Loss: 0.3896
2026-01-02 13:39:33 - INFO - PRINT: Epoch [  45], Train Loss: 0.3519, Validation Loss: 0.3896
2026-01-02 13:39:33 - INFO - PRINT: Epoch [  46], Train Loss: 0.3524, Validation Loss: 0.3896
2026-01-02 13:39:34 - INFO - PRINT: Epoch [  47], Train Loss: 0.3539, Validation Loss: 0.3896
