2026-01-01 17:12:47 - INFO - PRINT: WELCOME TO THE EXPERIMENT: 26_01_01_17:12:47_social_dane_middle_boxfilter_4x_sr
2026-01-01 17:12:47 - INFO - PRINT: Using seed: 42
2026-01-01 17:12:47 - INFO - PRINT: Model param count: 1791238
2026-01-01 17:12:47 - INFO - PRINT: Getting timesteps available for channel_middle_filtered_fs4 in /home/rmcconke/orcd/scratch/numpy_4000
2026-01-01 17:12:47 - INFO - PRINT: Number of timesteps available: 4000
2026-01-01 17:12:47 - INFO - PRINT: Number of train samples: 48
2026-01-01 17:12:47 - INFO - PRINT: Number of val samples: 2400
2026-01-01 17:13:09 - INFO - PRINT: Epoch [   0], Train Loss: 0.7668, Validation Loss: 0.8127
2026-01-01 17:13:09 - INFO - PRINT: ----> Saving model from epoch 0 (val loss: 0.812715740998586). Al-dente!
2026-01-01 17:13:10 - INFO - PRINT: Epoch [   1], Train Loss: 0.9588, Validation Loss: 0.8127
2026-01-01 17:13:11 - INFO - PRINT: Epoch [   2], Train Loss: 0.7108, Validation Loss: 0.8127
2026-01-01 17:13:12 - INFO - PRINT: Epoch [   3], Train Loss: 0.6871, Validation Loss: 0.8127
2026-01-01 17:13:13 - INFO - PRINT: Epoch [   4], Train Loss: 0.6256, Validation Loss: 0.8127
2026-01-01 17:13:14 - INFO - PRINT: Epoch [   5], Train Loss: 0.5848, Validation Loss: 0.8127
2026-01-01 17:13:14 - INFO - PRINT: Epoch [   6], Train Loss: 0.5637, Validation Loss: 0.8127
2026-01-01 17:13:15 - INFO - PRINT: Epoch [   7], Train Loss: 0.5449, Validation Loss: 0.8127
2026-01-01 17:13:16 - INFO - PRINT: Epoch [   8], Train Loss: 0.5284, Validation Loss: 0.8127
2026-01-01 17:13:17 - INFO - PRINT: Epoch [   9], Train Loss: 0.4945, Validation Loss: 0.8127
2026-01-01 17:13:18 - INFO - PRINT: Epoch [  10], Train Loss: 0.4787, Validation Loss: 0.8127
2026-01-01 17:13:19 - INFO - PRINT: Epoch [  11], Train Loss: 0.4507, Validation Loss: 0.8127
2026-01-01 17:13:20 - INFO - PRINT: Epoch [  12], Train Loss: 0.4053, Validation Loss: 0.8127
2026-01-01 17:13:20 - INFO - PRINT: Epoch [  13], Train Loss: 0.3866, Validation Loss: 0.8127
2026-01-01 17:13:21 - INFO - PRINT: Epoch [  14], Train Loss: 0.3643, Validation Loss: 0.8127
2026-01-01 17:13:22 - INFO - PRINT: Epoch [  15], Train Loss: 0.3305, Validation Loss: 0.8127
2026-01-01 17:13:23 - INFO - PRINT: Epoch [  16], Train Loss: 0.3225, Validation Loss: 0.8127
2026-01-01 17:13:24 - INFO - PRINT: Epoch [  17], Train Loss: 0.3081, Validation Loss: 0.8127
2026-01-01 17:13:25 - INFO - PRINT: Epoch [  18], Train Loss: 0.2980, Validation Loss: 0.8127
2026-01-01 17:13:26 - INFO - PRINT: Epoch [  19], Train Loss: 0.2862, Validation Loss: 0.8127
2026-01-01 17:13:39 - INFO - PRINT: Epoch [  20], Train Loss: 0.2697, Validation Loss: 0.2813
2026-01-01 17:13:40 - INFO - PRINT: Epoch [  21], Train Loss: 0.2652, Validation Loss: 0.2813
2026-01-01 17:13:40 - INFO - PRINT: Epoch [  22], Train Loss: 0.2526, Validation Loss: 0.2813
2026-01-01 17:13:41 - INFO - PRINT: Epoch [  23], Train Loss: 0.2435, Validation Loss: 0.2813
2026-01-01 17:13:42 - INFO - PRINT: Epoch [  24], Train Loss: 0.2716, Validation Loss: 0.2813
2026-01-01 17:13:43 - INFO - PRINT: Epoch [  25], Train Loss: 0.2397, Validation Loss: 0.2813
2026-01-01 17:13:44 - INFO - PRINT: Epoch [  26], Train Loss: 0.2269, Validation Loss: 0.2813
2026-01-01 17:13:45 - INFO - PRINT: Epoch [  27], Train Loss: 0.2324, Validation Loss: 0.2813
2026-01-01 17:13:46 - INFO - PRINT: Epoch [  28], Train Loss: 0.2175, Validation Loss: 0.2813
2026-01-01 17:13:46 - INFO - PRINT: Epoch [  29], Train Loss: 0.2109, Validation Loss: 0.2813
2026-01-01 17:13:47 - INFO - PRINT: Epoch [  30], Train Loss: 0.2039, Validation Loss: 0.2813
2026-01-01 17:13:48 - INFO - PRINT: Epoch [  31], Train Loss: 0.2004, Validation Loss: 0.2813
2026-01-01 17:13:49 - INFO - PRINT: Epoch [  32], Train Loss: 0.1994, Validation Loss: 0.2813
2026-01-01 17:13:50 - INFO - PRINT: Epoch [  33], Train Loss: 0.1984, Validation Loss: 0.2813
2026-01-01 17:13:51 - INFO - PRINT: Epoch [  34], Train Loss: 0.1957, Validation Loss: 0.2813
2026-01-01 17:13:51 - INFO - PRINT: Epoch [  35], Train Loss: 0.1977, Validation Loss: 0.2813
2026-01-01 17:13:52 - INFO - PRINT: Epoch [  36], Train Loss: 0.1925, Validation Loss: 0.2813
2026-01-01 17:13:53 - INFO - PRINT: Epoch [  37], Train Loss: 0.1885, Validation Loss: 0.2813
2026-01-01 17:13:54 - INFO - PRINT: Epoch [  38], Train Loss: 0.1895, Validation Loss: 0.2813
2026-01-01 17:13:55 - INFO - PRINT: Epoch [  39], Train Loss: 0.1886, Validation Loss: 0.2813
2026-01-01 17:14:09 - INFO - PRINT: Epoch [  40], Train Loss: 0.1883, Validation Loss: 0.1907
2026-01-01 17:14:09 - INFO - PRINT: Epoch [  41], Train Loss: 0.1822, Validation Loss: 0.1907
2026-01-01 17:14:10 - INFO - PRINT: Epoch [  42], Train Loss: 0.1843, Validation Loss: 0.1907
2026-01-01 17:14:11 - INFO - PRINT: Epoch [  43], Train Loss: 0.1863, Validation Loss: 0.1907
2026-01-01 17:14:12 - INFO - PRINT: Epoch [  44], Train Loss: 0.1869, Validation Loss: 0.1907
2026-01-01 17:14:13 - INFO - PRINT: Epoch [  45], Train Loss: 0.1842, Validation Loss: 0.1907
2026-01-01 17:14:13 - INFO - PRINT: Epoch [  46], Train Loss: 0.1841, Validation Loss: 0.1907
2026-01-01 17:14:14 - INFO - PRINT: Epoch [  47], Train Loss: 0.1795, Validation Loss: 0.1907
2026-01-01 17:14:15 - INFO - PRINT: Epoch [  48], Train Loss: 0.1819, Validation Loss: 0.1907
2026-01-01 17:14:16 - INFO - PRINT: Epoch [  49], Train Loss: 0.1780, Validation Loss: 0.1907
2026-01-01 17:14:17 - INFO - PRINT: Epoch [  50], Train Loss: 0.1739, Validation Loss: 0.1907
2026-01-01 17:14:18 - INFO - PRINT: Epoch [  51], Train Loss: 0.1802, Validation Loss: 0.1907
2026-01-01 17:14:19 - INFO - PRINT: Epoch [  52], Train Loss: 0.1769, Validation Loss: 0.1907
2026-01-01 17:14:19 - INFO - PRINT: Epoch [  53], Train Loss: 0.1762, Validation Loss: 0.1907
2026-01-01 17:14:20 - INFO - PRINT: Epoch [  54], Train Loss: 0.1758, Validation Loss: 0.1907
2026-01-01 17:14:21 - INFO - PRINT: Epoch [  55], Train Loss: 0.1749, Validation Loss: 0.1907
2026-01-01 17:14:22 - INFO - PRINT: Epoch [  56], Train Loss: 0.1833, Validation Loss: 0.1907
2026-01-01 17:14:23 - INFO - PRINT: Epoch [  57], Train Loss: 0.1778, Validation Loss: 0.1907
2026-01-01 17:14:24 - INFO - PRINT: Epoch [  58], Train Loss: 0.1829, Validation Loss: 0.1907
2026-01-01 17:14:25 - INFO - PRINT: Epoch [  59], Train Loss: 0.1748, Validation Loss: 0.1907
2026-01-01 17:14:38 - INFO - PRINT: Epoch [  60], Train Loss: 0.1783, Validation Loss: 0.1933
2026-01-01 17:14:39 - INFO - PRINT: Epoch [  61], Train Loss: 0.1851, Validation Loss: 0.1933
2026-01-01 17:14:40 - INFO - PRINT: Epoch [  62], Train Loss: 0.1775, Validation Loss: 0.1933
2026-01-01 17:14:41 - INFO - PRINT: Epoch [  63], Train Loss: 0.1796, Validation Loss: 0.1933
2026-01-01 17:14:41 - INFO - PRINT: Epoch [  64], Train Loss: 0.1757, Validation Loss: 0.1933
2026-01-01 17:14:42 - INFO - PRINT: Epoch [  65], Train Loss: 0.1708, Validation Loss: 0.1933
2026-01-01 17:14:43 - INFO - PRINT: Epoch [  66], Train Loss: 0.1727, Validation Loss: 0.1933
2026-01-01 17:14:44 - INFO - PRINT: Epoch [  67], Train Loss: 0.1732, Validation Loss: 0.1933
2026-01-01 17:14:45 - INFO - PRINT: Epoch [  68], Train Loss: 0.1751, Validation Loss: 0.1933
2026-01-01 17:14:46 - INFO - PRINT: Epoch [  69], Train Loss: 0.1718, Validation Loss: 0.1933
2026-01-01 17:14:47 - INFO - PRINT: Epoch [  70], Train Loss: 0.1717, Validation Loss: 0.1933
2026-01-01 17:14:47 - INFO - PRINT: Epoch [  71], Train Loss: 0.1777, Validation Loss: 0.1933
2026-01-01 17:14:48 - INFO - PRINT: Epoch [  72], Train Loss: 0.1727, Validation Loss: 0.1933
2026-01-01 17:14:49 - INFO - PRINT: Epoch [  73], Train Loss: 0.1742, Validation Loss: 0.1933
2026-01-01 17:14:50 - INFO - PRINT: Epoch [  74], Train Loss: 0.1881, Validation Loss: 0.1933
2026-01-01 17:14:51 - INFO - PRINT: Epoch [  75], Train Loss: 0.1814, Validation Loss: 0.1933
2026-01-01 17:14:52 - INFO - PRINT: Epoch [  76], Train Loss: 0.1823, Validation Loss: 0.1933
2026-01-01 17:14:53 - INFO - PRINT: Epoch [  77], Train Loss: 0.1780, Validation Loss: 0.1933
2026-01-01 17:14:53 - INFO - PRINT: Epoch [  78], Train Loss: 0.1765, Validation Loss: 0.1933
2026-01-01 17:14:54 - INFO - PRINT: Epoch [  79], Train Loss: 0.1824, Validation Loss: 0.1933
2026-01-01 17:15:08 - INFO - PRINT: Epoch [  80], Train Loss: 0.1853, Validation Loss: 0.1846
2026-01-01 17:15:08 - INFO - PRINT: Epoch [  81], Train Loss: 0.1788, Validation Loss: 0.1846
